"boletos_vendidos";"ingresos_totales";"ganancias_totales";"cluster"
44;16145.99;7345.34;"cluster_2"
46;6946.08;3728.45;"cluster_1"
202;29652.27;3259.56;"cluster_0"
179;22563.08;785.81;"cluster_0"
206;16976.29;2480.39;"cluster_2"
48;27816.09;5677.77;"cluster_0"
249;29492.61;4842.83;"cluster_0"
253;27908.27;4991.49;"cluster_0"
133;30000.65;8285.92;"cluster_0"
272;15369.35;2660.03;"cluster_2"
233;10281.69;6735.75;"cluster_1"
217;15211.98;2806.31;"cluster_2"
179;23173.6;4701.89;"cluster_0"
186;2222.12;1385.44;"cluster_1"
264;30759.37;4479.06;"cluster_0"
164;2088.26;7328.56;"cluster_1"
73;15376.82;5001.63;"cluster_2"
296;4144.91;6336.04;"cluster_1"
151;4071.85;8352.52;"cluster_1"
108;16615.29;7430.49;"cluster_2"
304;17584.05;4838.82;"cluster_2"
49;7741.77;6251.33;"cluster_1"
22;22360.89;1868.64;"cluster_0"
201;8611.27;5310.38;"cluster_1"
40;14210.49;7607.2;"cluster_2"
44;28054.67;6754.35;"cluster_0"
302;16401.63;1096.01;"cluster_2"
198;5005.22;3947.62;"cluster_1"
78;23643.49;8215.44;"cluster_0"
46;6457.13;2687.97;"cluster_1"
279;16811.69;6080.59;"cluster_2"
179;29236.69;1044.7;"cluster_0"
93;24284.07;6119.31;"cluster_0"
149;21631.33;792.79;"cluster_2"
64;24747.52;7689.75;"cluster_0"
193;3396.04;6347.75;"cluster_1"
64;23019.96;2600.42;"cluster_0"
131;17123.83;6441.49;"cluster_2"
113;30625.0;4847.09;"cluster_0"
167;12308.01;6597.05;"cluster_2"
132;8109.22;959.0;"cluster_1"
297;17629.23;1352.99;"cluster_2"
230;22710.06;2882.64;"cluster_0"
133;25905.79;7411.36;"cluster_0"
72;24226.6;6365.92;"cluster_0"
248;16621.34;4799.28;"cluster_2"
173;17882.27;2779.49;"cluster_2"
208;18507.48;7029.15;"cluster_2"
168;26017.5;5336.34;"cluster_0"
43;22557.88;4438.36;"cluster_0"
285;29305.81;5832.8;"cluster_0"
181;24285.36;2865.06;"cluster_0"
285;30498.98;6064.97;"cluster_0"
239;5423.48;7815.02;"cluster_1"
148;17248.68;7752.92;"cluster_2"
83;24715.53;8126.8;"cluster_0"
255;7730.07;5550.77;"cluster_1"
252;18165.17;907.83;"cluster_2"
35;4725.98;4328.09;"cluster_1"
313;10787.69;8145.35;"cluster_1"
83;17311.38;5416.8;"cluster_2"
55;22549.13;8212.81;"cluster_0"
267;9855.58;806.46;"cluster_1"
116;11151.0;1312.7;"cluster_1"
42;4708.01;1338.76;"cluster_1"
96;2674.65;6694.08;"cluster_1"
117;3622.14;4602.01;"cluster_1"
108;22917.6;4738.99;"cluster_0"
305;19519.37;4603.64;"cluster_2"
25;27375.39;811.84;"cluster_0"
35;18303.26;5612.39;"cluster_2"
251;13326.73;3815.05;"cluster_2"
300;20595.41;4765.68;"cluster_2"
91;28954.83;655.4;"cluster_0"
143;31909.5;7657.86;"cluster_0"
74;4238.15;3272.01;"cluster_1"
86;15603.95;1219.74;"cluster_2"
245;16294.41;4167.36;"cluster_2"
176;16978.03;3376.15;"cluster_2"
206;25222.11;806.4;"cluster_0"
182;11187.22;5227.51;"cluster_1"
180;11644.09;2384.77;"cluster_1"
42;3155.99;8385.92;"cluster_1"
203;21586.48;4143.77;"cluster_2"
137;3177.01;5329.97;"cluster_1"
226;26555.99;1391.94;"cluster_0"
209;10965.67;4253.1;"cluster_1"
237;26200.91;3696.59;"cluster_0"
316;25791.47;2992.18;"cluster_0"
253;11955.79;2854.24;"cluster_2"
125;2982.66;2215.51;"cluster_1"
317;27966.29;7352.05;"cluster_0"
277;28286.08;4365.23;"cluster_0"
265;18721.7;7879.21;"cluster_2"
209;30866.82;1456.48;"cluster_0"
154;26337.63;5542.35;"cluster_0"
218;16490.39;8203.81;"cluster_2"
233;15247.76;5171.12;"cluster_2"
99;4250.25;4753.85;"cluster_1"
220;10032.28;8077.18;"cluster_1"
278;16099.7;6735.99;"cluster_2"
107;10193.76;3018.06;"cluster_1"
247;16508.85;4047.73;"cluster_2"
87;27144.04;2023.19;"cluster_0"
109;19635.37;1700.32;"cluster_2"
34;28997.72;3171.55;"cluster_0"
285;9475.98;3450.95;"cluster_1"
160;18183.7;7136.3;"cluster_2"
213;26176.73;5359.14;"cluster_0"
232;11875.18;7225.93;"cluster_2"
84;18104.01;2210.98;"cluster_2"
202;6261.61;1285.04;"cluster_1"
300;28590.81;2115.32;"cluster_0"
194;22987.99;2107.28;"cluster_0"
172;31115.31;2134.19;"cluster_0"
91;26569.74;3611.07;"cluster_0"
24;24667.53;5317.87;"cluster_0"
249;3782.53;3904.64;"cluster_1"
87;24955.67;3046.85;"cluster_0"
222;9921.85;4661.86;"cluster_1"
236;30879.29;8328.07;"cluster_0"
203;20775.84;8117.79;"cluster_2"
127;2395.75;7436.76;"cluster_1"
263;12917.1;5314.77;"cluster_2"
41;28063.0;4893.11;"cluster_0"
71;7231.5;4484.99;"cluster_1"
84;14676.83;4206.19;"cluster_2"
250;9215.27;4347.36;"cluster_1"
139;2722.24;6846.15;"cluster_1"
43;27780.95;3535.25;"cluster_0"
189;7255.55;5342.66;"cluster_1"
207;12094.61;3346.33;"cluster_2"
283;9820.96;5330.96;"cluster_1"
109;22040.24;1154.8;"cluster_0"
25;9471.96;2425.89;"cluster_1"
142;22176.41;3682.22;"cluster_0"
78;25711.99;7533.35;"cluster_0"
190;28714.73;5405.81;"cluster_0"
45;11564.45;3678.51;"cluster_1"
29;9142.33;4225.12;"cluster_1"
224;8837.23;6494.19;"cluster_1"
102;22170.34;2768.27;"cluster_0"
52;23110.42;6699.41;"cluster_0"
226;13358.92;3391.19;"cluster_2"
66;15498.29;4200.1;"cluster_2"
121;21999.4;8046.86;"cluster_0"
175;11757.16;8257.97;"cluster_1"
219;7989.44;2876.91;"cluster_1"
272;7422.93;1410.22;"cluster_1"
126;31759.3;3686.46;"cluster_0"
121;3389.57;4851.02;"cluster_1"
196;10456.55;5619.43;"cluster_1"
82;15948.74;4541.8;"cluster_2"
260;8980.28;2948.83;"cluster_1"
239;22833.87;4098.68;"cluster_0"
186;4204.59;5585.23;"cluster_1"
222;28530.64;6229.46;"cluster_0"
256;10530.98;928.28;"cluster_1"
23;23767.1;2548.23;"cluster_0"
57;30000.41;4394.69;"cluster_0"
76;25684.81;3431.5;"cluster_0"
134;2674.19;7691.69;"cluster_1"
281;13931.23;7480.62;"cluster_2"
195;18929.74;6204.1;"cluster_2"
80;8877.96;2947.98;"cluster_1"
157;25888.42;5496.16;"cluster_0"
176;14425.07;5367.55;"cluster_2"
230;10140.78;5643.66;"cluster_1"
165;29438.56;2180.14;"cluster_0"
164;5108.16;4531.06;"cluster_1"
58;15533.85;2234.84;"cluster_2"
175;6041.06;3775.43;"cluster_1"
161;9714.51;7603.44;"cluster_1"
86;5261.01;5067.91;"cluster_1"
179;10581.96;6512.98;"cluster_1"
255;21116.67;7563.88;"cluster_2"
57;23951.45;709.12;"cluster_0"
122;29691.4;1025.08;"cluster_0"
161;17013.23;1135.64;"cluster_2"
238;28597.47;4346.49;"cluster_0"
275;19350.23;727.36;"cluster_2"
49;17064.14;1615.13;"cluster_2"
211;7150.06;1405.48;"cluster_1"
112;28159.03;6551.92;"cluster_0"
250;29104.99;1737.14;"cluster_0"
35;15177.69;7912.12;"cluster_2"
250;15569.73;1949.67;"cluster_2"
43;7275.62;5696.64;"cluster_1"
262;14577.06;5163.62;"cluster_2"
234;21818.58;3434.74;"cluster_2"
100;19743.95;4588.65;"cluster_2"
255;15837.8;2954.88;"cluster_2"
231;30020.01;6087.33;"cluster_0"
53;30417.22;4005.79;"cluster_0"
280;4303.04;7047.65;"cluster_1"
317;5215.23;3770.58;"cluster_1"
40;2835.31;4399.28;"cluster_1"
99;4331.64;2931.78;"cluster_1"
114;12789.21;3716.86;"cluster_2"
266;9346.43;3782.68;"cluster_1"
40;27679.92;3585.65;"cluster_0"
229;2282.64;3283.78;"cluster_1"
42;10322.2;4105.1;"cluster_1"
191;20849.8;2352.46;"cluster_2"
58;16645.52;2167.55;"cluster_2"
194;16937.26;5816.14;"cluster_2"
262;9625.47;5800.39;"cluster_1"
170;16307.18;4147.62;"cluster_2"
239;27345.27;6586.23;"cluster_0"
152;9914.29;6385.46;"cluster_1"
149;6209.93;5946.39;"cluster_1"
182;3644.96;1965.87;"cluster_1"
85;21737.52;2251.63;"cluster_2"
275;26891.39;3788.04;"cluster_0"
45;23444.63;4672.64;"cluster_0"
60;21136.6;559.4;"cluster_2"
238;23408.13;3132.1;"cluster_0"
87;4733.31;3447.89;"cluster_1"
177;22366.61;1624.32;"cluster_0"
283;30658.49;7709.45;"cluster_0"
171;7648.05;2821.77;"cluster_1"
289;6995.85;4487.97;"cluster_1"
198;28855.28;8089.25;"cluster_0"
118;13495.59;2404.51;"cluster_2"
197;25763.29;1099.39;"cluster_0"
273;25390.38;6130.63;"cluster_0"
246;29649.51;861.9;"cluster_0"
203;5735.6;680.83;"cluster_1"
143;29197.42;1248.75;"cluster_0"
293;8986.4;3118.25;"cluster_1"
260;31797.86;4083.24;"cluster_0"
290;22664.56;5960.8;"cluster_0"
200;21270.14;7066.77;"cluster_2"
254;14217.91;5109.32;"cluster_2"
243;2473.02;6332.77;"cluster_1"
275;24997.97;7689.89;"cluster_0"
123;27120.87;3165.77;"cluster_0"
66;20670.41;7081.21;"cluster_2"
184;12602.54;4863.91;"cluster_2"
162;17958.39;1766.86;"cluster_2"
219;19776.1;7573.71;"cluster_2"
289;15798.47;2039.04;"cluster_2"
92;19600.97;2708.52;"cluster_2"
174;31028.4;7580.93;"cluster_0"
206;11494.37;5896.03;"cluster_1"
101;28368.62;8353.17;"cluster_0"
237;23805.28;3855.19;"cluster_0"
255;15751.97;3306.66;"cluster_2"
139;12352.81;2654.77;"cluster_2"
182;25275.02;3901.25;"cluster_0"
195;3412.77;7948.36;"cluster_1"
220;20180.78;5539.21;"cluster_2"
142;18338.25;4384.5;"cluster_2"
299;31417.75;535.67;"cluster_0"
225;6506.79;5339.54;"cluster_1"
98;19948.88;2048.14;"cluster_2"
105;8474.99;4555.8;"cluster_1"
87;28748.57;2068.11;"cluster_0"
71;12857.37;1743.5;"cluster_2"
36;21949.82;3326.86;"cluster_0"
46;2952.63;5264.47;"cluster_1"
28;28499.25;2604.75;"cluster_0"
230;15401.03;7477.67;"cluster_2"
207;17454.73;903.81;"cluster_2"
140;9749.3;4709.61;"cluster_1"
35;21108.26;591.08;"cluster_2"
35;27390.09;7065.24;"cluster_0"
45;17584.31;7549.62;"cluster_2"
268;24112.24;7887.18;"cluster_0"
34;23224.64;1237.27;"cluster_0"
157;21559.53;3340.49;"cluster_2"
50;15104.2;3052.7;"cluster_2"
257;14976.24;3025.13;"cluster_2"
224;8201.31;6740.59;"cluster_1"
302;17432.14;6953.19;"cluster_2"
132;29681.53;2837.33;"cluster_0"
185;24879.29;5379.02;"cluster_0"
272;14903.04;7484.43;"cluster_2"
128;17152.27;925.29;"cluster_2"
183;8583.91;7094.84;"cluster_1"
132;2648.38;903.81;"cluster_1"
55;29531.05;4395.17;"cluster_0"
135;4641.79;5175.67;"cluster_1"
297;12677.27;2246.9;"cluster_2"
168;21082.51;8438.67;"cluster_2"
273;21245.15;8264.37;"cluster_2"
154;9256.24;2700.31;"cluster_1"
267;21687.43;3686.38;"cluster_2"
186;8355.94;7701.86;"cluster_1"
104;2410.87;3195.98;"cluster_1"
111;30661.65;2160.09;"cluster_0"
215;12919.23;7784.01;"cluster_2"
293;25020.87;1184.62;"cluster_0"
248;27014.48;7960.56;"cluster_0"
228;24978.16;6689.89;"cluster_0"
49;7948.26;2973.75;"cluster_1"
270;11707.78;5153.18;"cluster_1"
167;27822.7;6361.23;"cluster_0"
57;24345.17;7608.39;"cluster_0"
236;22086.51;2356.17;"cluster_0"
260;27246.77;5783.77;"cluster_0"
319;13685.83;4533.01;"cluster_2"
237;26650.7;608.29;"cluster_0"
249;3454.05;4139.84;"cluster_1"
181;7306.51;4018.43;"cluster_1"
70;28334.16;1671.13;"cluster_0"
292;27062.34;7219.28;"cluster_0"
150;8025.96;5037.08;"cluster_1"
267;25047.65;2687.01;"cluster_0"
292;19479.82;6002.36;"cluster_2"
138;16899.02;2459.57;"cluster_2"
30;11854.75;6511.18;"cluster_2"
310;25705.31;3976.04;"cluster_0"
100;29156.56;7374.57;"cluster_0"
225;2383.93;5308.14;"cluster_1"
40;18924.03;5397.31;"cluster_2"
103;18588.2;2234.18;"cluster_2"
88;24046.29;6184.15;"cluster_0"
29;12940.58;659.04;"cluster_2"
177;27687.0;2210.34;"cluster_0"
33;27383.2;1894.18;"cluster_0"
257;31781.9;5405.9;"cluster_0"
180;8285.73;1290.67;"cluster_1"
178;6863.39;7205.5;"cluster_1"
191;25861.86;6553.56;"cluster_0"
270;14902.42;7590.22;"cluster_2"
134;20835.26;2033.32;"cluster_2"
86;13753.45;3634.12;"cluster_2"
256;16086.03;2857.4;"cluster_2"
65;13942.99;5079.13;"cluster_2"
287;9428.47;4898.52;"cluster_1"
129;3108.01;3328.52;"cluster_1"
263;16241.38;5599.92;"cluster_2"
259;14271.82;6324.41;"cluster_2"
130;4253.05;2114.66;"cluster_1"
318;5345.78;2232.8;"cluster_1"
294;15711.74;3246.1;"cluster_2"
51;2274.45;5041.23;"cluster_1"
87;27417.83;1776.7;"cluster_0"
34;13435.63;2412.1;"cluster_2"
210;24510.73;5903.44;"cluster_0"
174;16724.0;7413.51;"cluster_2"
162;30242.22;2421.98;"cluster_0"
194;29552.42;7793.76;"cluster_0"
282;20078.89;4120.65;"cluster_2"
34;17809.29;1316.07;"cluster_2"
46;27230.83;2452.0;"cluster_0"
244;31291.38;3935.39;"cluster_0"
178;4761.99;5129.21;"cluster_1"
162;13094.67;3984.77;"cluster_2"
189;8497.84;5553.14;"cluster_1"
47;15415.02;1121.79;"cluster_2"
259;16311.01;6720.19;"cluster_2"
54;27678.06;1855.16;"cluster_0"
159;17141.68;3065.49;"cluster_2"
312;9347.73;869.22;"cluster_1"
316;10035.77;6545.79;"cluster_1"
311;15455.75;8245.51;"cluster_2"
112;23299.95;3237.82;"cluster_0"
37;31672.99;2671.44;"cluster_0"
65;23632.1;8209.77;"cluster_0"
209;19692.36;1342.76;"cluster_2"
38;13320.15;2176.48;"cluster_2"
305;5534.35;8069.37;"cluster_1"
214;5428.27;3512.29;"cluster_1"
267;4951.01;4046.05;"cluster_1"
311;23838.5;8332.42;"cluster_0"
87;7494.43;2327.03;"cluster_1"
81;12883.83;4829.35;"cluster_2"
178;29231.84;1692.36;"cluster_0"
242;16516.93;4119.63;"cluster_2"
45;7300.24;7398.26;"cluster_1"
163;24338.0;6605.77;"cluster_0"
123;19244.51;7257.98;"cluster_2"
102;13772.4;7744.12;"cluster_2"
135;8109.97;2244.31;"cluster_1"
318;23486.31;2386.81;"cluster_0"
295;10153.5;4182.53;"cluster_1"
125;12217.66;3029.4;"cluster_2"
289;12236.45;6516.06;"cluster_2"
263;22888.02;2679.49;"cluster_0"
144;31629.53;3081.53;"cluster_0"
294;29639.17;4780.97;"cluster_0"
252;4103.16;1166.21;"cluster_1"
71;11039.47;3463.05;"cluster_1"
217;12521.59;6942.66;"cluster_2"
193;25303.88;8287.05;"cluster_0"
221;9529.77;3115.46;"cluster_1"
174;16661.96;1398.07;"cluster_2"
119;5658.08;7270.15;"cluster_1"
75;7563.19;1484.97;"cluster_1"
195;13952.95;2607.98;"cluster_2"
251;17066.12;1800.22;"cluster_2"
118;28578.87;5687.56;"cluster_0"
194;17206.22;3771.45;"cluster_2"
89;18144.54;3344.63;"cluster_2"
95;12546.26;7730.45;"cluster_2"
120;15148.9;7973.8;"cluster_2"
292;21587.17;7019.08;"cluster_2"
94;15824.68;8135.29;"cluster_2"
160;11195.75;1369.11;"cluster_1"
304;16759.12;7434.07;"cluster_2"
203;17575.39;5512.46;"cluster_2"
130;19808.12;3929.82;"cluster_2"
106;27842.28;7112.67;"cluster_0"
282;22603.78;722.11;"cluster_0"
182;27336.04;6049.77;"cluster_0"
121;11805.94;2372.68;"cluster_1"
298;12494.35;3415.22;"cluster_2"
55;15321.39;871.37;"cluster_2"
265;14995.39;6064.59;"cluster_2"
255;23895.82;824.15;"cluster_0"
173;29314.29;3586.19;"cluster_0"
254;30770.51;3272.02;"cluster_0"
282;22423.27;2207.25;"cluster_0"
91;20327.48;3487.73;"cluster_2"
52;31052.91;5267.2;"cluster_0"
217;15679.07;687.39;"cluster_2"
132;28881.48;3734.52;"cluster_0"
232;17695.56;1437.6;"cluster_2"
68;27089.07;3873.22;"cluster_0"
26;22436.67;3634.63;"cluster_0"
130;28154.87;7758.82;"cluster_0"
100;21110.74;8122.86;"cluster_2"
234;21471.89;2515.68;"cluster_2"
224;3579.24;4910.2;"cluster_1"
182;22287.5;988.6;"cluster_0"
267;9333.61;7495.28;"cluster_1"
209;12066.24;6180.72;"cluster_2"
34;30050.97;2573.52;"cluster_0"
212;30751.73;1413.74;"cluster_0"
87;7697.01;5519.9;"cluster_1"
114;18878.23;5789.44;"cluster_2"
127;28423.43;3767.02;"cluster_0"
289;21571.0;2004.73;"cluster_2"
233;6475.05;563.53;"cluster_1"
317;3638.37;1255.15;"cluster_1"
196;29925.46;964.94;"cluster_0"
30;10157.78;6620.46;"cluster_1"
158;3720.36;2826.96;"cluster_1"
106;6576.55;1176.12;"cluster_1"
46;17735.64;2896.41;"cluster_2"
65;7652.35;8272.04;"cluster_1"
40;8731.45;7780.67;"cluster_1"
37;28914.53;3788.76;"cluster_0"
101;25449.71;7665.35;"cluster_0"
96;10088.28;5267.01;"cluster_1"
145;30860.08;1754.36;"cluster_0"
36;4883.24;7156.22;"cluster_1"
63;5599.67;3109.64;"cluster_1"
21;14294.71;7848.46;"cluster_2"
215;19103.5;863.97;"cluster_2"
21;20551.28;6128.46;"cluster_2"
85;23028.36;3848.05;"cluster_0"
175;20802.41;1664.16;"cluster_2"
190;13760.41;6728.06;"cluster_2"
179;7674.7;1136.57;"cluster_1"
91;20985.37;3595.85;"cluster_2"
313;9160.54;2456.84;"cluster_1"
243;17998.79;6880.75;"cluster_2"
272;20151.57;5158.12;"cluster_2"
287;30717.1;7556.31;"cluster_0"
91;6764.12;8200.34;"cluster_1"
92;11112.21;7301.21;"cluster_1"
276;27036.24;7420.56;"cluster_0"
75;10967.81;1567.12;"cluster_1"
290;13992.15;1832.46;"cluster_2"
121;12212.76;8153.21;"cluster_2"
119;17367.32;1482.29;"cluster_2"
156;27774.47;7780.42;"cluster_0"
262;5067.31;2128.63;"cluster_1"
69;14399.72;5654.0;"cluster_2"
73;14813.74;6862.88;"cluster_2"
46;5232.26;3628.9;"cluster_1"
217;24327.69;4230.76;"cluster_0"
265;22209.35;2731.47;"cluster_0"
95;2292.83;3179.07;"cluster_1"
182;2420.82;988.44;"cluster_1"
114;25288.04;5438.44;"cluster_0"
50;19705.68;2070.17;"cluster_2"
98;16210.45;5090.89;"cluster_2"
76;28013.77;581.39;"cluster_0"
205;8970.81;7426.01;"cluster_1"
197;10975.99;6413.95;"cluster_1"
96;7478.25;4808.05;"cluster_1"
116;26149.85;2741.78;"cluster_0"
75;3136.95;7503.91;"cluster_1"
233;7935.81;7259.56;"cluster_1"
250;22924.99;3679.33;"cluster_0"
38;8337.04;7371.52;"cluster_1"
237;9623.0;1857.29;"cluster_1"
67;16471.05;2678.63;"cluster_2"
244;11172.54;7305.34;"cluster_1"
86;20644.99;3597.48;"cluster_2"
116;30039.04;3758.29;"cluster_0"
121;10077.73;850.19;"cluster_1"
141;25574.09;4995.08;"cluster_0"
137;3239.64;3389.49;"cluster_1"
83;23923.39;4519.8;"cluster_0"
268;9884.22;6575.87;"cluster_1"
244;9963.92;2389.37;"cluster_1"
288;4692.08;1491.12;"cluster_1"
52;14758.19;4712.12;"cluster_2"
221;3046.86;1281.68;"cluster_1"
71;7582.76;8205.17;"cluster_1"
184;15251.07;6321.51;"cluster_2"
309;29184.22;3352.27;"cluster_0"
128;11921.77;7140.79;"cluster_2"
258;3961.56;2768.35;"cluster_1"
141;30697.45;1456.42;"cluster_0"
214;26926.82;4851.28;"cluster_0"
166;9566.58;4678.03;"cluster_1"
68;14037.61;769.08;"cluster_2"
290;28616.86;8360.82;"cluster_0"
107;9026.38;2024.19;"cluster_1"
308;24855.61;760.34;"cluster_0"
104;23308.86;7580.05;"cluster_0"
184;19742.58;6640.18;"cluster_2"
202;30341.35;8356.94;"cluster_0"
196;25036.48;8305.32;"cluster_0"
270;19702.4;2743.56;"cluster_2"
115;11424.64;2406.87;"cluster_1"
225;27199.46;5371.0;"cluster_0"
66;20592.32;2762.24;"cluster_2"
42;29784.84;4792.69;"cluster_0"
290;26355.67;3197.22;"cluster_0"
74;13368.25;1283.9;"cluster_2"
51;24522.89;2001.83;"cluster_0"
63;14644.96;7432.76;"cluster_2"
209;3832.24;2870.58;"cluster_1"
114;25237.26;4495.27;"cluster_0"
235;13019.94;8028.97;"cluster_2"
162;7398.42;1194.87;"cluster_1"
241;16926.22;3602.41;"cluster_2"
220;3707.88;7743.61;"cluster_1"
291;14482.84;1441.9;"cluster_2"
50;10264.04;670.34;"cluster_1"
113;23624.9;7305.01;"cluster_0"
71;12988.41;7411.67;"cluster_2"
259;29948.84;1117.21;"cluster_0"
91;5741.87;7880.02;"cluster_1"
199;3448.77;7699.24;"cluster_1"
283;27273.32;3426.75;"cluster_0"
292;6437.39;1680.24;"cluster_1"
121;8004.27;2014.23;"cluster_1"
148;25206.7;7606.51;"cluster_0"
109;9462.56;7377.56;"cluster_1"
285;3139.29;8490.05;"cluster_1"
303;16952.51;7045.9;"cluster_2"
132;13955.16;7530.62;"cluster_2"
219;3098.36;5810.98;"cluster_1"
209;19120.15;1587.81;"cluster_2"
37;29011.25;5610.2;"cluster_0"
316;5676.42;6140.27;"cluster_1"
118;4457.59;4363.03;"cluster_1"
69;6998.45;858.06;"cluster_1"
205;6359.42;7177.95;"cluster_1"
108;31689.16;8414.94;"cluster_0"
51;14947.67;3489.29;"cluster_2"
56;29373.01;613.89;"cluster_0"
218;27355.58;753.35;"cluster_0"
315;9943.59;3864.57;"cluster_1"
261;11418.58;6494.22;"cluster_1"
223;12015.87;5287.55;"cluster_2"
195;5222.23;2993.58;"cluster_1"
272;5229.82;6688.71;"cluster_1"
100;3897.05;1198.28;"cluster_1"
145;16407.4;2223.86;"cluster_2"
185;14441.85;1421.73;"cluster_2"
220;14097.19;1503.74;"cluster_2"
277;10723.07;4482.46;"cluster_1"
105;7117.61;2230.57;"cluster_1"
38;3784.73;7669.36;"cluster_1"
20;30265.42;7903.61;"cluster_0"
240;2216.06;3997.37;"cluster_1"
77;9900.87;5435.74;"cluster_1"
193;21896.95;7286.4;"cluster_0"
183;31771.99;5923.72;"cluster_0"
262;10226.28;6166.1;"cluster_1"
24;19440.61;4149.04;"cluster_2"
292;24090.25;4429.96;"cluster_0"
199;14788.21;7850.93;"cluster_2"
73;3333.15;4466.33;"cluster_1"
68;31146.41;4669.96;"cluster_0"
304;19965.37;3935.88;"cluster_2"
230;28980.74;4087.41;"cluster_0"
275;12754.96;4086.6;"cluster_2"
209;7825.77;7552.08;"cluster_1"
314;5743.75;6962.28;"cluster_1"
103;11528.55;2625.52;"cluster_1"
276;31586.72;1874.55;"cluster_0"
134;13499.2;6945.86;"cluster_2"
89;29041.33;8095.29;"cluster_0"
48;20697.3;2836.29;"cluster_2"
20;19622.7;4377.16;"cluster_2"
211;4925.11;6739.94;"cluster_1"
42;2074.62;5720.56;"cluster_1"
60;8078.38;5919.07;"cluster_1"
112;13360.71;6591.16;"cluster_2"
163;20498.48;7980.82;"cluster_2"
42;16705.04;5109.42;"cluster_2"
305;4214.2;7014.5;"cluster_1"
285;8207.83;6282.69;"cluster_1"
221;9700.0;5465.57;"cluster_1"
118;5229.22;6407.03;"cluster_1"
280;30715.91;2449.52;"cluster_0"
292;13103.52;3293.38;"cluster_2"
194;3568.28;3764.62;"cluster_1"
137;4685.76;4792.91;"cluster_1"
176;7000.05;3736.79;"cluster_1"
230;29981.78;5145.68;"cluster_0"
78;21098.5;5523.37;"cluster_2"
317;8212.29;1449.97;"cluster_1"
222;30360.1;5695.35;"cluster_0"
187;26960.22;8013.75;"cluster_0"
229;29035.36;6541.3;"cluster_0"
57;29295.23;8078.71;"cluster_0"
273;11073.75;5032.39;"cluster_1"
144;3383.37;1128.64;"cluster_1"
167;2444.22;5470.7;"cluster_1"
177;12420.76;4953.61;"cluster_2"
180;14101.77;7455.23;"cluster_2"
92;21151.43;529.06;"cluster_2"
134;18474.68;5679.98;"cluster_2"
202;3067.39;7478.74;"cluster_1"
113;29584.34;4697.11;"cluster_0"
163;26038.99;8417.86;"cluster_0"
52;12632.66;6936.45;"cluster_2"
242;28492.42;8331.06;"cluster_0"
227;9618.31;6693.16;"cluster_1"
64;18670.15;5132.64;"cluster_2"
141;15102.64;6349.39;"cluster_2"
130;26972.7;5525.3;"cluster_0"
151;16004.5;1552.13;"cluster_2"
298;28001.46;4291.57;"cluster_0"
290;22923.79;4720.96;"cluster_0"
209;13950.92;1290.14;"cluster_2"
244;14543.91;4057.44;"cluster_2"
249;18014.06;8369.71;"cluster_2"
85;11802.91;6701.32;"cluster_1"
53;8558.18;5054.05;"cluster_1"
299;3688.5;5404.09;"cluster_1"
174;23598.88;547.46;"cluster_0"
164;4434.23;6549.62;"cluster_1"
125;10230.15;4890.77;"cluster_1"
21;13837.98;7720.07;"cluster_2"
220;22831.34;3310.99;"cluster_0"
143;29586.41;1516.44;"cluster_0"
298;7660.91;5421.44;"cluster_1"
66;24588.06;1138.14;"cluster_0"
84;20449.78;3782.88;"cluster_2"
166;21218.52;3122.51;"cluster_2"
122;18247.04;7383.58;"cluster_2"
26;27688.95;3200.85;"cluster_0"
246;23592.25;3008.12;"cluster_0"
250;28133.03;3431.7;"cluster_0"
